point_index,z_x,z_y,ball_count,F_hat_x,F_hat_y,v_hat_x,v_hat_y,u_hat_x,u_hat_y,direction_signal,cylinder_count,cylinder_axial_average,cylinder_average_x,cylinder_average_y,contracted_x,contracted_y,smoothing_count,final_x,final_y,pre_smoothing_se_sampling,pre_smoothing_noise_only_se,final_se_sampling,final_noise_only_se,final_se_direction
314,0.7717285019467193,0.6741280087214552,152,0.7493424934196189,0.6630803614539211,-0.022386008527100376,-0.011047647267534044,-0.8967441592429073,-0.44254933381910244,0.024963651333954798,95,0.022816370727858477,0.7510275294718816,0.6645180189521834,0.7510275294718816,0.6645180189521834,22,0.7518650373275122,0.6595076752005324,0.006065974191288882,0.006155870112510925,0.006193468427974463,0.005648222172314132,0.0016505926975502432
315,-0.7670730254451704,-0.6192318728296408,159,-0.7677618322855112,-0.6323293401606436,-0.0006888068403407832,-0.01309746733100281,-0.052518265133907324,-0.9986199636635174,0.013115567290437197,121,0.012245093870385889,-0.7631287691129404,-0.6317013204907068,-0.7631287691129404,-0.6317013204907068,19,-0.7631818273954512,-0.6386236303251611,0.008586105176896624,0.005454545454545454,0.005821999812367865,0.005744381988828038,0.0019994700509666386
316,0.46638640111954166,0.7924111088269352,140,0.49403110044242554,0.8381331715075832,0.02764469932288388,0.045722062680647935,0.5174029054308823,0.855741919886879,0.05342973344894914,76,0.07222074885379362,0.5104253273615894,0.8501795543305011,0.5104253273615894,0.8501795543305011,11,0.513426495393047,0.8471504943935334,0.0059843375930001205,0.006882472016116852,0.005906201734719933,0.006416480095727437,0.0028802023160563726
317,-0.5002854700541427,0.7506660990779768,125,-0.546006797596011,0.8135119002706053,-0.045721327541868306,0.0628458011926285,-0.588300369991082,0.8086424887849734,0.07771765899545735,87,0.09389147865261463,-0.5619610474251813,0.8219061272298213,-0.5619610474251813,0.8219061272298213,28,-0.5644369914457995,0.8183366053505162,0.004860099299905254,0.006432675209026769,0.005742833501415248,0.005692915477025315,0.001562972257898345
318,-0.9440382341719697,0.07059982305822213,140,-0.9784631350164708,0.08105420954597155,-0.034424900844501005,0.01045438648774942,-0.9568498983618904,0.29058264229791864,0.03597732612339282,88,0.047355001971327464,-0.989624180875614,0.08345707245092661,-0.989624180875614,0.08345707245092661,22,-0.991140419035741,0.08297963672081611,0.006271990682818492,0.006396021490668312,0.006004866162573151,0.005866541079531018,0.0020098365946945506
319,-1.0258480212627772,-0.10318572173732851,134,-0.9961679955213684,-0.09749793930493746,0.029680025741408822,0.005687782432391056,0.982128451107772,0.1882118634003943,0.030220105840464997,69,0.03233715025028148,-0.9926587115151916,-0.10456191089337417,-0.9926587115151916,-0.10456191089337417,13,-0.9928141735199881,-0.10395391485083981,0.008264751187580183,0.007223151185146152,0.007772179121280914,0.006948102531506472,0.003109737673211215
320,-0.6678724722484083,-0.637283651650637,150,-0.7083168639223426,-0.6839099237718894,-0.04044439167393432,-0.046626272121252366,-0.6552538912993491,-0.7554087224390919,0.06172323768079315,92,0.07110503242771511,-0.7123630026375514,-0.6928197316800015,-0.7123630026375514,-0.6928197316800015,28,-0.7133289607518876,-0.6922677868894533,0.00584628727608159,0.006255432421712243,0.005901203888696909,0.0058887546238535066,0.0018202700599723749
321,0.7761129472201511,-0.4831973861991341,131,0.8276532883215688,-0.5264230496725117,0.0515403411014177,-0.04322566347337764,0.7662041280859737,-0.6425972565332135,0.06726711487468584,86,0.08157999823638913,0.8363194173851908,-0.5383634360041077,0.8363194173851908,-0.5383634360041077,19,0.8309813950042088,-0.5370060215115243,0.006273257203157806,0.0064699663922063045,0.007085034388405413,0.005478527441396542,0.002841263125037121
322,-0.7565250615481319,-0.6265404517563408,158,-0.7602018857049668,-0.6410315829789052,-0.0036768241568349014,-0.014491131222564402,-0.24593623247381194,-0.9692860101933728,0.014950315046508737,101,0.017047779409994145,-0.7577199953565567,-0.6438252384084788,-0.7577199953565567,-0.6438252384084788,25,-0.7553795658470834,-0.646456580217399,0.007193562963542532,0.0059702231412599345,0.005948390143990577,0.005684105888026137,0.0017229298542734322
323,0.8258539283861686,0.5976735388651697,148,0.8081576827170945,0.590436954139698,-0.017696245669074018,-0.007236584725471729,-0.9255980605077534,-0.3785079000288967,0.019118715157383136,80,0.020623119292966757,0.8059403711333637,0.5918845729762323,0.8059403711333637,0.5918845729762323,14,0.8025600324252864,0.5926763808403689,0.007061825449610208,0.006708203932499369,0.007488590273294797,0.005731925392223446,0.003215832724986964
324,-0.44562540527629585,-0.8117578410132622,143,-0.47751545243732224,-0.8582530186026454,-0.03189004716102639,-0.04649517758938315,-0.5656205172339378,-0.8246656476924528,0.05638064071115869,94,0.07642511749470536,-0.49042089161364,-0.873707640287408,-0.49042089161364,-0.873707640287408,28,-0.49375738022318355,-0.8743700902163153,0.0062088097824662325,0.00618852747755276,0.006269175977090711,0.006011873001833296,0.0017354607283965064
325,-1.0059960599463214,0.2794384735255715,162,-0.9701702439728899,0.2677073490628997,0.035825815973431485,-0.011731124462671771,0.9503476209270161,-0.31119029451183194,0.03769759105461348,94,0.04707436304942511,-0.9623717199358995,0.261391396206469,-0.9623717199358995,0.261391396206469,30,-0.9646897205313021,0.2568401958122984,0.006402158803984981,0.00618852747755276,0.0061948650087788725,0.00601412923174246,0.0017157161098346652
326,-0.7924530528978782,-0.6442418855629654,155,-0.7692140614400224,-0.6390423806650657,0.023238991457855795,0.005199504897899665,0.9758722670526833,0.21834220480121674,0.023813558641277814,100,0.026255968196826202,-0.7662782405376948,-0.6409777675704583,-0.7662782405376948,-0.6409777675704583,20,-0.7596161861048727,-0.6423332025570215,0.006871241310704109,0.006,0.006041198570958793,0.005662642097747238,0.0019578017724413066
327,0.2706995475047366,-1.0320447845648244,125,0.2537570215999379,-0.9856798086100045,-0.016942525904798722,0.04636497595481992,-0.3432193494972551,0.9392552784683624,0.049363551121508725,87,0.06319051043531426,0.24714748514197285,-0.9733738479460701,0.24714748514197285,-0.9733738479460701,21,0.245777257404397,-0.9718837082895553,0.007686857628168891,0.006432675209026769,0.007372022928545268,0.0058826298336867614,0.005881311569297008
328,0.7827985628481695,0.7266854328483014,141,0.7375495187102794,0.6939580576378002,-0.045249044137890104,-0.032727375210501286,-0.810275225543391,-0.5860495361917852,0.055844042507340576,89,0.06672896742017569,0.7320493941493272,0.6829891721653114,0.7320493941493272,0.6829891721653114,22,0.7297440037531011,0.6831151619121377,0.006031898401166732,0.00635998728003816,0.006589912781179578,0.00558480546730897,0.0017230677237432767
329,0.21250296581038167,0.9817160221787268,147,0.2247384663928724,0.9708924422843201,0.012235500582490733,-0.010823579894406632,0.7490005773549983,-0.6625693436327094,0.016335769226906167,170,0.04530161442364614,0.25192684664092746,0.9579100536841502,0.25192684664092746,0.9579100536841502,15,0.25167202912609843,0.9585489840547674,0.010227285374305858,0.004601789933084222,0.008674660724877832,0.0047612042565659115,0.0023294781351244653
330,0.741118324263829,0.8893524439644063,61,0.6674264371650703,0.8102870797215195,-0.07369188709875862,-0.0790653642428868,-0.6818114819088471,-0.731527923689357,0.10808249648780578,89,0.15672788077258337,0.6350102196619427,0.7740018824904673,0.6350102196619427,0.7740018824904673,28,0.6326285101003826,0.7717512972600336,0.006383459831275917,0.00635998728003816,0.006076767092547947,0.005892762141638382,0.001729825421708963
331,1.003032000067882,-0.05010620007432702,156,0.9939618676845878,-0.05555859622337811,-0.009070132383294238,-0.005452396149051089,-0.8570625425578904,-0.5152123815905478,0.010582812727090562,104,0.0162584786906017,0.9906446661781795,-0.06105655572021233,0.9906446661781795,-0.06105655572021233,24,0.9908698794024619,-0.06434513048461997,0.008095138603791241,0.005883484054145521,0.006553106461817256,0.006036658572636821,0.0032708212802084924
332,-0.27546819383806126,0.9598585056702544,146,-0.2721708554242275,0.9525655389566129,0.0032973384138337836,-0.007292966713641547,0.4119748639660007,-0.9111952104023566,0.008003736883583036,76,0.003914706173054683,-0.2800207744454393,0.9535039343518685,-0.2800207744454393,0.9535039343518685,30,-0.2818884279625112,0.9516322067462577,0.006591556859639404,0.006882472016116852,0.006043983033140774,0.0062520281840534155,0.0017551717085939353
333,-0.8988477992216745,0.5893663642938065,139,-0.8449660349158479,0.5473787726020541,0.053881764305826585,-0.04198759169175237,0.7887875048941209,-0.6146659841921521,0.06830960679715527,86,0.08493469415096504,-0.8296815462997789,0.5399456726221311,-0.8296815462997789,0.5399456726221311,28,-0.8271397810785702,0.5432203892105129,0.0069266955620353905,0.0064699663922063045,0.006222084407276556,0.005964550431186894,0.001718961231727923
334,-0.9062394305559918,-0.40056824235476174,166,-0.9160890708950872,-0.3903937304375451,-0.009849640339095411,0.010174511917216633,-0.6955431566088814,0.7184843194493203,0.014161077203486989,209,-0.003304408915825188,-0.902869948817235,-0.4019054865020673,-0.902869948817235,-0.4019054865020673,31,-0.9101844835249726,-0.40356394167664306,0.010165613597185532,0.004150286783196447,0.006470838444601795,0.005090042047078737,0.001285132399429348
335,0.971450853574485,-0.340853756414264,152,0.9424337277301278,-0.3164541169399165,-0.029017125844357228,0.024399639474347534,-0.7653767083624591,0.6435825466062975,0.03791221437406951,93,0.04704461773347377,0.9321957343990283,-0.3144396407390824,0.9321957343990283,-0.3144396407390824,22,0.9312382386991946,-0.31635500593287874,0.007203551609406665,0.006221710168382551,0.006892061249800448,0.0055269326458639995,0.0017567610034688874
336,1.0038992683670198,-0.35857201311527187,131,0.9495166485876629,-0.3242260958436341,-0.05438261977935688,0.03434591727163777,-0.8454959256705289,0.533981872046735,0.06432038065260717,89,0.08506849825947455,0.9304122636002883,-0.3156201146705529,0.9304122636002883,-0.3156201146705529,22,0.9312382386991946,-0.31635500593287874,0.006848128781238289,0.00635998728003816,0.006892061249800448,0.0055269326458639995,0.0017567610034688874
337,0.9429097527211874,0.1762583647578834,163,0.972117551621856,0.1837439532465155,0.029207798900668602,0.0074855884886320945,0.9686925112625293,0.24826360712737294,0.030151775265198553,84,0.03895452599929263,0.9790379049653314,0.1921989028030256,0.9790379049653314,0.1921989028030256,19,0.9758765830794219,0.19549552176004495,0.006244362854163289,0.006546536707079772,0.0063659941292089385,0.005803812814358073,0.0022927782093137843
338,0.8803251482012195,0.582697541397351,127,0.8334983802298606,0.5658882082607427,-0.046826767971358985,-0.016809333136608262,-0.9411964340508442,-0.3378598415467204,0.04975238566280986,75,0.06530858222139793,0.8168215687586665,0.5663024597112767,0.8168215687586665,0.5663024597112767,13,0.8166470342889158,0.5654864704388292,0.006756592243874976,0.006928203230275508,0.006426357070790873,0.006093542209483714,0.002724406423358426
339,0.8286080422272478,0.27467092953273425,110,0.9168964930202526,0.2972255630928846,0.08828845079300474,0.02255463356015036,0.9688837653053435,0.24751615973051128,0.0911238829202393,95,0.13040686110301097,0.9572030535882086,0.2981572437291455,0.9572030535882086,0.2981572437291455,31,0.9550525943554801,0.2922776083177549,0.005402184975258701,0.006155870112510925,0.006481924492777684,0.005411511470306125,0.0017153109011361616
340,0.9044532510481107,0.18902013296121556,148,0.962457167860872,0.20502116077866633,0.05800391681276129,0.016001027817450775,0.963992842657622,0.2659281844876115,0.06017048493104045,89,0.07133985086032948,0.9695116054884133,0.22145017734109892,0.9695116054884133,0.22145017734109892,24,0.9684436276181788,0.22279774323556298,0.005865998762136546,0.00635998728003816,0.006595812558129041,0.005370771414962445,0.0019960187039050337
341,-0.9514795990222029,0.25184673938235225,163,-0.9662977993777604,0.2493983812957439,-0.014818200355557476,-0.002448358086608343,-0.9866233854147463,-0.16301624260405786,0.015019105136382266,98,0.019675614747393964,-0.970624564808132,0.24702057128116134,-0.970624564808132,0.24702057128116134,39,-0.9677495210696991,0.2476387102057653,0.006697218644741506,0.0060609152673132645,0.006198945164800575,0.0058915428002094565,0.001468743175081602
342,0.10847239078670862,1.0949626138858422,99,0.09406359494279593,1.0230630699716932,-0.014408795843912692,-0.07189954391414899,-0.19649490625333746,-0.9805048453814453,0.0733291061771122,75,0.09250147187752795,0.08018191429044567,1.0062914178585454,0.08018191429044567,1.0062914178585454,17,0.08375785156842842,1.00257620444531,0.007166747406562731,0.006928203230275508,0.0072911139987279,0.006452519314078769,0.002491768445569387
343,-1.1288823881206214,0.022839844664760224,74,-1.0360085829152657,0.027845275108130126,0.09287380520535571,0.0050054304433699015,0.9985508226659793,0.053816861234152656,0.09300859114751589,75,0.1310844327339569,-0.9981669247226459,0.033215760501134214,-0.9981669247226459,0.033215760501134214,22,-0.9919525951325052,0.034743175667000595,0.006911341009752885,0.006928203230275508,0.008356399965219738,0.005305517986095298,0.0019290184642291237
344,-0.7475516077704654,0.7074878342889225,152,-0.7279297086452009,0.6832632799274128,0.019621899125264464,-0.02422455436150972,0.6294219370531349,-0.7770637201390113,0.031174476086949624,86,0.03587604843842295,-0.7269652268996228,0.6779940770592278,-0.7269652268996228,0.6779940770592278,15,-0.727746890073034,0.675932096278938,0.006683264917389134,0.0064699663922063045,0.006704365055404503,0.005842879159124801,0.0023540264223437905
345,0.5953941584045794,0.7316728569188776,158,0.6172961915456376,0.7685893415406719,0.021902033141058208,0.03691648462179431,0.5102436774518414,0.8600298771673117,0.042924653668296356,85,0.056255833878516105,0.6264183817680948,0.7786781077045596,0.6264183817680948,0.7786781077045596,29,0.626644290879547,0.777073797711044,0.00673345950867947,0.006507913734559685,0.0061371308272870325,0.005936009642196828,0.001743587496729483
346,-0.08114630623952147,0.988514527146271,141,-0.07399901993719991,0.9961849290871698,0.007147286302321559,0.007670401940898852,0.6817187740294496,0.7316143199362519,0.01048421515528455,131,0.007010877385206235,-0.07475847749823095,0.992145093873307,-0.07475847749823095,0.992145093873307,28,-0.07193025358831583,0.9930844980315549,0.00899971989620089,0.005242224339966227,0.0063760519340913,0.005811331900034951,0.0020377708397615263
347,0.6655841805109625,-0.681871187537546,160,0.6944656658337263,-0.7049815595739286,0.0288814853227638,-0.023110372036382554,0.7808004430327851,-0.6247804959822342,0.036989586238683904,94,0.04320795215570769,0.7000327642624075,-0.7079771284329724,0.7000327642624075,-0.7079771284329724,28,0.7027373408543941,-0.7079505521138415,0.0065278589573839006,0.00618852747755276,0.006004587836862892,0.005753021643246088,0.002009097277020685
348,0.5460271728583445,0.8704954059972471,149,0.531631589614727,0.8408614902876961,-0.014395583243617449,-0.029633915709550984,-0.4369522711622643,-0.8994846928803953,0.03294543636385307,79,0.03826062468195784,0.5311872184546362,0.83516820904456,0.5311872184546362,0.83516820904456,26,0.5342302186088544,0.8336566473168385,0.006099756638933137,0.0067505274055561434,0.006666042656958957,0.005862833329748922,0.001886664774134442
349,0.893287266519893,0.5604030168570067,130,0.8492140164818015,0.5408596326591212,-0.04407325003809148,-0.019543384197885483,-0.9141555264675593,-0.4053636311126336,0.04821198227439203,74,0.06394592412024278,0.8346165868173179,0.5349646271321513,0.8346165868173179,0.5349646271321513,11,0.8355561273443549,0.5322388301651881,0.007091330698680657,0.0069748583246291565,0.006714344230779195,0.006237955102393224,0.002877228670916031
350,-0.880596077990008,-0.44367999465222097,165,-0.8949187856014049,-0.43539890729329084,-0.014322707611396868,0.008281087358930128,-0.8657146109120424,0.5005379230921578,0.016544375514591,155,0.0029838428862188574,-0.8843395049058616,-0.4441932354634864,-0.8843395049058616,-0.4441932354634864,23,-0.8934775691718152,-0.44488105249665166,0.009993273170067816,0.004819315973414993,0.006668201288187461,0.005457511304209658,0.00215375484807554
351,-0.9557284568102564,-0.20414610153518786,146,-0.9690452295448715,-0.21949798640761034,-0.013316772734615068,-0.015351884872422478,-0.6552622165926908,-0.7554015008629739,0.020322814893648504,99,0.027508795978995398,-0.967505057218736,-0.2303467837800581,-0.967505057218736,-0.2303467837800581,19,-0.9710319672045247,-0.2307056571502865,0.00877176593366253,0.006030226891555272,0.0077038324595480314,0.005297024273079629,0.0024747293727646435
352,-0.1153086029602079,0.9558576726813577,141,-0.1205700951842451,0.9843124880360639,-0.005261492224037198,0.028454815354706176,-0.18182469790961897,0.9833309611875728,0.028937170167347502,80,0.03486173932398271,-0.11861672175081546,0.9906986804157782,-0.11861672175081546,0.9906986804157782,20,-0.12233651763766615,0.9903501164133515,0.006573044126455744,0.006708203932499369,0.0062440618073072015,0.0063840503245156536,0.0023197709216660326
353,0.9399069523640202,-0.39087710832721156,142,0.9164979910853416,-0.37548796595933975,-0.02340896127867864,0.015389142367871811,-0.8356053565619677,0.5493302177060233,0.028014374363267567,80,0.031031568536094734,0.9188289081306353,-0.3664498304598772,0.9188289081306353,-0.3664498304598772,19,0.9173225093147918,-0.36643932558114495,0.006770419820948021,0.006708203932499369,0.0065426604997654144,0.005880835821980943,0.002145224635484929
354,0.14673391120555615,-0.8985180001225446,112,0.15700603054543968,-0.9635432987141853,0.010272119339883534,-0.06502529859164075,0.1560361867740755,-0.9877513393648251,0.06583164810837448,79,0.08164925011783851,0.1609999017064086,-0.9789261313943316,0.1609999017064086,-0.9789261313943316,20,0.16009306428407294,-0.9801927097647581,0.0073773808640738335,0.0067505274055561434,0.006865888166785263,0.006067642909380247,0.0024879408979720037
355,-0.9506298954477131,-0.1526771294014369,139,-0.9739125318535278,-0.17008838398704917,-0.023282636405814627,-0.017411254585612268,-0.800836664335901,-0.5988828241445461,0.029072890194309354,84,0.03529455839691331,-0.9802503121677135,-0.1720021829979578,-0.9802503121677135,-0.1720021829979578,12,-0.9835115058149068,-0.17323393497996123,0.007993524976592744,0.006546536707079772,0.007599375678411521,0.0061242194874971765,0.002914288955181644
356,-0.9459099059484409,0.29746767037470245,163,-0.9572243707916291,0.2999353084031022,-0.01131446484318821,0.0024676380283997212,-0.977033247684993,0.2130869140001682,0.011580429703899008,90,0.011872374718405906,-0.9590378892925805,0.29299014772461474,-0.9590378892925805,0.29299014772461474,16,-0.9537210362980919,0.2960083297791059,0.006258072311230725,0.006324555320336758,0.006118430258144473,0.005815394633970927,0.0033654831449468426
357,-1.0512385648993616,-0.15651278979463,112,-0.9983779399058116,-0.16385029362917397,0.05286062499355004,-0.007337503834543985,0.9905031204795262,-0.137490248091715,0.05336744922919471,74,0.06468029230767386,-0.9874135676011843,-0.16714214961843823,-0.9874135676011843,-0.16714214961843823,13,-0.9837431724580318,-0.17121974362268202,0.007954437455934228,0.0069748583246291565,0.007505402118729515,0.006143589325010599,0.0027931733486607326
358,-0.8669257790416384,-0.3174599924750193,151,-0.9234785918021902,-0.34451196746662344,-0.056552812760551796,-0.02705197499160411,-0.9021033143842221,-0.4315201156110815,0.0626899512049292,97,0.07558921011370238,-0.9331768278465521,-0.3541301703714769,-0.9331768278465521,-0.3541301703714769,31,-0.9305244315134746,-0.3554858518864918,0.005623893213160863,0.006092076990801714,0.006082291529870234,0.005348238508932128,0.0014328295933194412
359,-1.0905708904508489,0.31038638131574414,93,-0.9968425055771372,0.28151637811844793,0.09372838487371171,-0.028870003197296212,0.9556915526322496,-0.2943699309157786,0.09807388651239698,91,0.1317426667647671,-0.9666475702899477,0.26517049777952806,-0.9666475702899477,0.26517049777952806,29,-0.9646067488720661,0.25731153056246636,0.0057653952672743055,0.00628970902033151,0.006191066024517064,0.006016117257412064,0.0017481988392503535
360,0.32833752932798554,-0.9137948891473859,143,0.32920840792977196,-0.9311390725855349,0.0008708786017864178,-0.01734418343814892,0.05014838814931734,-0.9987417780217395,0.017366033763505376,90,0.02926858553245588,0.331353543733522,-0.9429489086468581,0.331353543733522,-0.9429489086468581,16,0.3357454850334167,-0.9396384627589978,0.007697808459028094,0.006324555320336758,0.007223063212364896,0.006071819102230062,0.0024842990850256225
361,0.924598651231361,0.3583152859107464,162,0.9307187365325171,0.34861176089055573,0.006120085301156153,-0.009703525020190673,0.5334659345720901,-0.8458215513044856,0.011472307610541743,225,0.0002299967302451146,0.9237705244905555,0.35752105912031223,0.9237705244905555,0.35752105912031223,14,0.9260888989996102,0.35411409140771893,0.010440440262444917,0.004,0.008189580503880738,0.004676003889082161,0.002247641456728189
362,-1.0044287653651711,-0.2575789682836379,139,-0.9698662096744305,-0.2661552032359382,0.034562555690740626,-0.00857623495230031,0.9705665496026181,-0.2408330807685454,0.03561070150716782,100,0.05197246776302975,-0.9551484772537876,-0.2747803782980814,-0.9551484772537876,-0.2747803782980814,21,-0.9550827384447778,-0.2779872104715525,0.007407719287310658,0.006,0.007532165673817335,0.004967332295576184,0.00207248085886417
363,0.40990537906421765,-0.8672072114156277,145,0.42519567828445304,-0.8872826843237506,0.015290299220235393,-0.020075472908122838,0.6059103427994773,-0.7955329386572374,0.025235250399572126,77,0.02606874766317501,0.42291026887652333,-0.890071067247458,0.42291026887652333,-0.890071067247458,15,0.42395843192533555,-0.8906465573714902,0.007364080115349144,0.006837634587578276,0.007792345837870797,0.005829854423226406,0.0021819898410341764
364,0.8738210778701411,0.40258337761921786,150,0.9017800937938925,0.40426871420905264,0.027959015923751385,0.0016853365898347739,0.9981881677374347,0.060169608516117974,0.028009764919499403,87,0.032874451427985354,0.9063209340439485,0.4097876714946949,0.9063209340439485,0.4097876714946949,12,0.9015981013852286,0.4101161506382962,0.007926668448025606,0.006432675209026769,0.007791698168965781,0.005291796209357008,0.0022231228290883038
365,-0.9388350779583383,0.44312986655548414,149,-0.9057377357986106,0.43943693426153546,0.033097342159727705,-0.003692932293948681,0.993832710879185,-0.11088977764668036,0.03330272972243834,92,0.042425445670801774,-0.8961615098738056,0.4429940756937552,-0.8961615098738056,0.4429940756937552,21,-0.895474768163802,0.44834815612497614,0.007347476852059223,0.006255432421712243,0.0067424894525264754,0.005821766452870491,0.0019295008357486402
366,0.9356367595469347,-0.19755352818564245,159,0.961260622566077,-0.20576582402926097,0.025623863019142323,-0.008212295843618517,0.9522874810822115,-0.3052024793052909,0.026907697022355584,92,0.036506838435805725,0.9716602505617967,-0.20476880023221147,0.9716602505617967,-0.20476880023221147,34,0.9697081691920085,-0.2049725443673936,0.0062818844331305555,0.006255432421712243,0.006210388214790341,0.005755208234201019,0.005956980170065567
367,-0.4445458133971569,-0.864722111585591,160,-0.45953087848039453,-0.8812177543336834,-0.014985065083237659,-0.016495642748092454,-0.6724031490294646,-0.7401851154780538,0.022285834182762008,95,0.028061797217947274,-0.4604170696830054,-0.8882161188935567,-0.4604170696830054,-0.8882161188935567,27,-0.4573065322772544,-0.8888483376983177,0.006728367027563744,0.006155870112510925,0.00683903493646436,0.005357433159368304,0.0024848657617661104
368,0.89536199713735,0.27735950963355505,156,0.9412139482441036,0.2928257756229208,0.04585195110675366,0.015466265989365735,0.9475471614905653,0.31961598325361107,0.04839015193146163,95,0.0638904648448474,0.9588184768644493,0.289131316421657,0.9588184768644493,0.289131316421657,39,0.9571849922836176,0.2859758443278095,0.005657963532850062,0.006155870112510925,0.005891700407134495,0.005570518548787752,0.0014430787547402158
369,0.22836677939998232,-0.9313020014337822,146,0.23568071320845665,-0.9575523028614674,0.007313933808474338,-0.026250301427685252,0.26839953232426494,-0.9633076824400996,0.027250173445302662,85,0.043774631838796506,0.23674050819577755,-0.9744108935387478,0.23674050819577755,-0.9744108935387478,20,0.2365323353537599,-0.9711925639049698,0.007580480419379222,0.006507913734559685,0.007361977408661793,0.00569179667011075,0.006146082508202925
370,-0.8762807656679814,-0.33619919517232266,161,-0.923683565371816,-0.35540729883728217,-0.04740279970383454,-0.01920810366495951,-0.9268022080336142,-0.3755498198428767,0.051146619303387854,102,0.05899872562165237,-0.9305282275015822,-0.3594239652379847,-0.9305282275015822,-0.3594239652379847,33,-0.9284854128198033,-0.36026114377243734,0.005357671402244676,0.005940885257860046,0.006102109423348851,0.005339064565251123,0.0014655240205628162
371,-1.0385902990776623,-0.4122574381588658,107,-0.9533692091610841,-0.3789126910821714,0.08522108991657817,0.03334474707669438,0.9312525538911522,0.3643743691194627,0.09151232880971952,98,0.12011653816598131,-0.926581455080084,-0.36887344226189145,-0.926581455080084,-0.36887344226189145,35,-0.9249291982808618,-0.3688123471475538,0.00557946446557376,0.0060609152673132645,0.005873384962004928,0.005355034151148956,0.001367214666796243
372,0.6854785370099096,-0.6672577894527345,165,0.7135142225878209,-0.6872727881456419,0.028035685577911362,-0.02001499869290735,0.8138774922504275,-0.5810365114243299,0.03444705848836138,93,0.046143403785660904,0.7208429747989588,-0.6971372953042775,0.7208429747989588,-0.6971372953042775,30,0.7178752258869504,-0.6968584777260761,0.006923804346078598,0.006221710168382551,0.006299940562224921,0.0056137120786007725,0.0016412618985168393
373,0.6856951433471288,-0.6933666455039683,171,0.7037718905687071,-0.7041970911814995,0.01807674722157837,-0.01083044567753122,0.8578194057280789,-0.5139512303286424,0.021072905440085762,99,0.02490857662775157,0.7065524354029157,-0.7070192769936771,0.7065524354029157,-0.7070192769936771,32,0.7072634169889147,-0.7049358263987525,0.006778871596920867,0.006030226891555272,0.006074868886341577,0.005730643352199017,0.0015945969875241922
374,-0.6020828966956404,-0.6574990150739959,129,-0.6626631719678073,-0.7142320446352612,-0.06058027527216692,-0.05673302956126536,-0.7299036865176987,-0.6835500043214637,0.08299762885318428,91,0.1098790011819589,-0.6826609507275754,-0.7322042775548547,-0.6826609507275754,-0.7322042775548547,23,-0.6792828329706934,-0.7322596043075312,0.005225968414673185,0.00628970902033151,0.005359993135410789,0.005967142836640306,0.0018368662509227233
375,0.05918308335494496,1.002843385551126,145,0.05131875334407683,1.0021675402285397,-0.007864330010868129,-0.0006758453225863548,-0.9963276529921962,-0.08562247300248851,0.007893317009971344,205,0.015192631876179316,0.0446014267402034,0.9950822903482766,0.0446014267402034,0.9950822903482766,10,0.047467320316726014,1.0051759142960321,0.011280393748776886,0.004190581774617469,0.007703474355602505,0.005980591242901576,0.0027618946239654093
376,0.8601153945764308,0.4754564267099056,144,0.8668330565050003,0.4808636462271374,0.006717661928569485,0.005407219517231776,0.7789935091856762,0.6270319869405273,0.008623514636972801,77,0.0052922199756341905,0.8648733259455871,0.47798551989006116,0.8648733259455871,0.47798551989006116,20,0.866025548365404,0.4757425582842112,0.007408802313812517,0.006837634587578276,0.00743698939152544,0.0058809241457443776,0.0022814355089566243
377,0.7944396263079296,-0.6192776769070448,174,0.7837077968483029,-0.6214250895363195,-0.010731829459626696,-0.0021474126292746476,-0.9805622790891088,-0.19620809572383283,0.01094456689645048,138,0.035075175767023944,0.7603196898710093,-0.627526333141596,0.7603196898710093,-0.627526333141596,18,0.7718640382735196,-0.6340709127453487,0.00836302479447381,0.005107539184552492,0.006386190627954305,0.005623253469423332,0.002623439296671225
378,-0.5303513083017296,0.7794078319677293,151,-0.5621419441038286,0.8127734827720826,-0.031790635802098954,0.033365650804353275,-0.6898124658937459,0.7239880951352651,0.046085910843768035,91,0.05482052846159532,-0.5701840679739903,0.8171755721729208,-0.5701840679739903,0.8171755721729208,40,-0.5710736681763843,0.8142732693067559,0.004907736883547522,0.00628970902033151,0.005470327608993385,0.005777406879066521,0.0012700677483958047
379,-0.9014061099011212,-0.37568948390549584,168,-0.9222437280903975,-0.3761204334506226,-0.020837618189276208,-0.00043094954512679085,-0.9997862099857308,-0.020676903113577717,0.020842074016577613,107,0.02205962729825842,-0.9234436986886734,-0.3769831944278301,-0.9234436986886734,-0.3769831944278301,37,-0.9219534568968167,-0.3759611566424849,0.005656046629761764,0.005800418934273981,0.006121344186746816,0.005216214196895365,0.0012818998376750144
380,-0.04998016965521554,0.9835002368051307,140,-0.050906324659951416,0.9961105210164797,-0.0009261550047358763,0.012610284211349021,-0.07324713471880656,0.9973138208485256,0.012644248929208714,83,0.011834211352991227,-0.05031345857027999,0.9953418443794461,-0.05031345857027999,0.9953418443794461,34,-0.052685931651971434,0.9967946298413085,0.006015841035176751,0.00658585559938142,0.00631316512792315,0.005901103772465339,0.003907237607284669
