geometry,repeat,nominal_level,method,covered,mean_halfwidth,max_halfwidth,mean_width_over_sigma,max_width_over_sigma,strict_inside_noise,extra_radius_required,mean_empirical_sampling_variance,mean_noise_only_variance,mean_pre_smoothing_empirical_contraction_variance,mean_pre_smoothing_noise_only_variance
circle,46,0.95,sampling_only,1,0.02868123395996154,0.04238554827987216,0.47802056599935905,0.7064258046645361,1,0.0,4.482030763408014e-05,3.416265949966525e-05,5.201793854100265e-05,3.988889101584543e-05
circle,46,0.95,sampling_plus_direction_additive,1,0.03870956293820137,0.08708496025551463,0.6451593823033561,1.451416004258577,1,0.0,4.482030763408014e-05,3.416265949966525e-05,5.201793854100265e-05,3.988889101584543e-05
circle,46,0.95,sampling_plus_direction_rss,1,0.030540772886757623,0.064085523110352,0.5090128814459604,1.0680920518392,1,0.0,4.482030763408014e-05,3.416265949966525e-05,5.201793854100265e-05,3.988889101584543e-05
circle,46,0.99,sampling_only,1,0.030970907497032223,0.04576926142088045,0.5161817916172038,0.7628210236813409,1,0.0,4.482030763408014e-05,3.416265949966525e-05,5.201793854100265e-05,3.988889101584543e-05
circle,46,0.99,sampling_plus_direction_additive,1,0.04179981568028703,0.09403710636095267,0.6966635946714506,1.567285106015878,1,0.0,4.482030763408014e-05,3.416265949966525e-05,5.201793854100265e-05,3.988889101584543e-05
circle,46,0.99,sampling_plus_direction_rss,1,0.03297889669893786,0.06920158354833537,0.549648278315631,1.1533597258055897,1,0.0,4.482030763408014e-05,3.416265949966525e-05,5.201793854100265e-05,3.988889101584543e-05
circle,47,0.8,sampling_only,1,0.026554367299508188,0.038760910666336704,0.44257278832513647,0.6460151777722785,1,0.0,4.4791877283749835e-05,3.417931820570207e-05,5.2328173637487206e-05,3.994898372483113e-05
circle,47,0.8,sampling_plus_direction_additive,1,0.03690584172305363,0.1689460044673615,0.6150973620508939,2.8157667411226917,0,0.0,4.4791877283749835e-05,3.417931820570207e-05,5.2328173637487206e-05,3.994898372483113e-05
circle,47,0.8,sampling_plus_direction_rss,1,0.02909037980347662,0.1406801529036153,0.48483966339127704,2.344669215060255,0,0.0,4.4791877283749835e-05,3.417931820570207e-05,5.2328173637487206e-05,3.994898372483113e-05
circle,47,0.9,sampling_only,1,0.02762996534051572,0.04033094090317657,0.46049942234192864,0.6721823483862762,1,0.0,4.4791877283749835e-05,3.417931820570207e-05,5.2328173637487206e-05,3.994898372483113e-05
circle,47,0.9,sampling_plus_direction_additive,1,0.038400731456682706,0.17578924759161055,0.6400121909447118,2.9298207931935094,0,0.0,4.4791877283749835e-05,3.417931820570207e-05,5.2328173637487206e-05,3.994898372483113e-05
circle,47,0.9,sampling_plus_direction_rss,1,0.030268700310076075,0.14637847345349225,0.5044783385012679,2.439641224224871,0,0.0,4.4791877283749835e-05,3.417931820570207e-05,5.2328173637487206e-05,3.994898372483113e-05
circle,47,0.95,sampling_only,1,0.02866882264020252,0.041847341370717654,0.477813710670042,0.6974556895119609,1,0.0,4.4791877283749835e-05,3.417931820570207e-05,5.2328173637487206e-05,3.994898372483113e-05
circle,47,0.95,sampling_plus_direction_additive,1,0.039844558102696985,0.18239873626871747,0.6640759683782831,3.039978937811958,0,0.0,4.4791877283749835e-05,3.417931820570207e-05,5.2328173637487206e-05,3.994898372483113e-05
circle,47,0.95,sampling_plus_direction_rss,1,0.03140677123711575,0.1518821483148279,0.5234461872852625,2.531369138580465,0,0.0,4.4791877283749835e-05,3.417931820570207e-05,5.2328173637487206e-05,3.994898372483113e-05
circle,47,0.99,sampling_only,1,0.03095750535970754,0.045188088504089036,0.5159584226617924,0.753134808401484,1,0.0,4.4791877283749835e-05,3.417931820570207e-05,5.2328173637487206e-05,3.994898372483113e-05
circle,47,0.99,sampling_plus_direction_additive,1,0.04302541951233428,0.1969599493675899,0.7170903252055714,3.282665822793165,0,0.0,4.4791877283749835e-05,3.417931820570207e-05,5.2328173637487206e-05,3.994898372483113e-05
circle,47,0.99,sampling_plus_direction_rss,1,0.03391402922632372,0.1640071683274038,0.5652338204387287,2.7334528054567304,0,0.0,4.4791877283749835e-05,3.417931820570207e-05,5.2328173637487206e-05,3.994898372483113e-05
circle,48,0.8,sampling_only,1,0.026498010234032733,0.03862227108081324,0.44163350390054557,0.643704518013554,1,0.0,4.458972181772769e-05,3.4644846796852964e-05,5.220196343183915e-05,4.027206051010204e-05
circle,48,0.8,sampling_plus_direction_additive,1,0.0359962030354994,0.12881305184730096,0.5999367172583233,2.1468841974550164,0,0.0,4.458972181772769e-05,3.4644846796852964e-05,5.220196343183915e-05,4.027206051010204e-05
circle,48,0.8,sampling_plus_direction_rss,1,0.028413488916766986,0.10354014788803745,0.4735581486127831,1.725669131467291,1,0.0,4.458972181772769e-05,3.4644846796852964e-05,5.220196343183915e-05,4.027206051010204e-05
circle,48,0.9,sampling_only,1,0.027571325503677697,0.04018668565131418,0.45952209172796166,0.6697780941885697,1,0.0,4.458972181772769e-05,3.4644846796852964e-05,5.220196343183915e-05,4.027206051010204e-05
circle,48,0.9,sampling_plus_direction_additive,1,0.037454247395283836,0.13403068948334151,0.624237456588064,2.233844824722359,0,0.0,4.458972181772769e-05,3.4644846796852964e-05,5.220196343183915e-05,4.027206051010204e-05
circle,48,0.9,sampling_plus_direction_rss,1,0.029564391616588782,0.10773409380201393,0.4927398602764797,1.7955682300335656,0,0.0,4.458972181772769e-05,3.4644846796852964e-05,5.220196343183915e-05,4.027206051010204e-05
circle,48,0.95,sampling_only,1,0.028607978007889702,0.041697662274866744,0.4767996334648284,0.6949610379144457,1,0.0,4.458972181772769e-05,3.4644846796852964e-05,5.220196343183915e-05,4.027206051010204e-05
circle,48,0.95,sampling_plus_direction_additive,1,0.0388624872476086,0.1390701008049203,0.6477081207934767,2.3178350134153383,0,0.0,4.458972181772769e-05,3.4644846796852964e-05,5.220196343183915e-05,4.027206051010204e-05
circle,48,0.95,sampling_plus_direction_rss,1,0.030675981286108045,0.11178478110444237,0.5112663547684675,1.8630796850740396,0,0.0,4.458972181772769e-05,3.4644846796852964e-05,5.220196343183915e-05,4.027206051010204e-05
circle,48,0.99,sampling_only,1,0.03089180339299015,0.04502646026179272,0.5148633898831692,0.7504410043632119,1,0.0,4.458972181772769e-05,3.4644846796852964e-05,5.220196343183915e-05,4.027206051010204e-05
circle,48,0.99,sampling_plus_direction_additive,1,0.04196494820726654,0.15017231244809065,0.6994158034544423,2.5028718741348444,0,0.0,4.458972181772769e-05,3.4644846796852964e-05,5.220196343183915e-05,4.027206051010204e-05
circle,48,0.99,sampling_plus_direction_rss,1,0.033124899023487406,0.12070875751003854,0.5520816503914567,2.011812625167309,0,0.0,4.458972181772769e-05,3.4644846796852964e-05,5.220196343183915e-05,4.027206051010204e-05
circle,49,0.8,sampling_only,1,0.02655496056234468,0.03926836986099588,0.442582676039078,0.654472831016598,1,0.0,4.4893027372298464e-05,3.407654212797272e-05,5.159428118613904e-05,3.987431341673555e-05
circle,49,0.8,sampling_plus_direction_additive,1,0.03565930449271967,0.07550307140397335,0.5943217415453279,1.2583845233995559,1,0.0,4.4893027372298464e-05,3.407654212797272e-05,5.159428118613904e-05,3.987431341673555e-05
circle,49,0.8,sampling_plus_direction_rss,1,0.02818835656994015,0.053463485081957085,0.46980594283233584,0.8910580846992848,1,0.0,4.4893027372298464e-05,3.407654212797272e-05,5.159428118613904e-05,3.987431341673555e-05
circle,49,0.9,sampling_only,1,0.02763058263376263,0.04085895498846863,0.4605097105627105,0.6809825831411438,1,0.0,4.4893027372298464e-05,3.407654212797272e-05,5.159428118613904e-05,3.987431341673555e-05
circle,49,0.9,sampling_plus_direction_additive,1,0.037103702607103314,0.07856136139357026,0.6183950434517219,1.309356023226171,1,0.0,4.4893027372298464e-05,3.407654212797272e-05,5.159428118613904e-05,3.987431341673555e-05
circle,49,0.9,sampling_plus_direction_rss,1,0.029330140170501062,0.05562905051121336,0.48883566950835106,0.9271508418535561,1,0.0,4.4893027372298464e-05,3.407654212797272e-05,5.159428118613904e-05,3.987431341673555e-05
circle,49,0.95,sampling_only,1,0.028669463143018742,0.042395208223832,0.47782438571697905,0.7065868037305333,1,0.0,4.4893027372298464e-05,3.407654212797272e-05,5.159428118613904e-05,3.987431341673555e-05
circle,49,0.95,sampling_plus_direction_additive,1,0.03849876234835734,0.08151518499599683,0.6416460391392891,1.3585864165999473,1,0.0,4.4893027372298464e-05,3.407654212797272e-05,5.159428118613904e-05,3.987431341673555e-05
circle,49,0.95,sampling_plus_direction_rss,1,0.03043292223488107,0.05772064362347389,0.5072153705813512,0.9620107270578983,1,0.0,4.4893027372298464e-05,3.407654212797272e-05,5.159428118613904e-05,3.987431341673555e-05
circle,49,0.99,sampling_only,1,0.03095819699499424,0.045779692535218984,0.5159699499165706,0.7629948755869831,1,0.0,4.4893027372298464e-05,3.407654212797272e-05,5.159428118613904e-05,3.987431341673555e-05
circle,49,0.99,sampling_plus_direction_additive,1,0.04157218650723635,0.08802268611032493,0.6928697751206058,1.4670447685054155,1,0.0,4.4893027372298464e-05,3.407654212797272e-05,5.159428118613904e-05,3.987431341673555e-05
circle,49,0.99,sampling_plus_direction_rss,1,0.032862436139136766,0.06232858449630561,0.5477072689856128,1.0388097416050934,1,0.0,4.4893027372298464e-05,3.407654212797272e-05,5.159428118613904e-05,3.987431341673555e-05
circle,50,0.8,sampling_only,1,0.026828865691983908,0.03650433408030795,0.4471477615330651,0.6084055680051325,1,0.0,4.5656480434536045e-05,3.4441176899533885e-05,5.3787109998561676e-05,4.018123588668016e-05
circle,50,0.8,sampling_plus_direction_additive,1,0.036188656611498296,0.11785663452421721,0.603144276858305,1.964277242070287,0,0.0,4.5656480434536045e-05,3.4441176899533885e-05,5.3787109998561676e-05,4.018123588668016e-05
circle,50,0.8,sampling_plus_direction_rss,1,0.028510946426665386,0.08916705217827273,0.4751824404444231,1.4861175363045456,1,0.0,4.5656480434536045e-05,3.4441176899533885e-05,5.3787109998561676e-05,4.018123588668016e-05
circle,50,0.9,sampling_only,1,0.027915582428830674,0.03798296054435444,0.4652597071471779,0.6330493424059074,1,0.0,4.5656480434536045e-05,3.4441176899533885e-05,5.3787109998561676e-05,4.018123588668016e-05
circle,50,0.9,sampling_plus_direction_additive,1,0.03765449640044866,0.12263047695036819,0.6275749400074777,2.0438412825061367,0,0.0,4.5656480434536045e-05,3.4441176899533885e-05,5.3787109998561676e-05,4.018123588668016e-05
circle,50,0.9,sampling_plus_direction_rss,1,0.029665796692081425,0.09277880860099655,0.4944299448680238,1.5463134766832758,1,0.0,4.5656480434536045e-05,3.4441176899533885e-05,5.3787109998561676e-05,4.018123588668016e-05
circle,50,0.95,sampling_only,1,0.0289651786271536,0.039411079448555784,0.4827529771192267,0.6568513241425964,1,0.0,4.5656480434536045e-05,3.4441176899533885e-05,5.3787109998561676e-05,4.018123588668016e-05
circle,50,0.95,sampling_plus_direction_additive,1,0.03907026540231113,0.12724125241005202,0.6511710900385188,2.1206875401675336,0,0.0,4.5656480434536045e-05,3.4441176899533885e-05,5.3787109998561676e-05,4.018123588668016e-05
circle,50,0.95,sampling_plus_direction_rss,1,0.03078119908454849,0.09626719309165878,0.5130199847424748,1.604453218194313,1,0.0,4.5656480434536045e-05,3.4441176899533885e-05,5.3787109998561676e-05,4.018123588668016e-05
circle,50,0.99,sampling_only,1,0.03127751996824448,0.04255733549202726,0.5212919994707413,0.709288924867121,1,0.0,4.5656480434536045e-05,3.4441176899533885e-05,5.3787109998561676e-05,4.018123588668016e-05
circle,50,0.99,sampling_plus_direction_additive,1,0.04218931365884298,0.13739914620477972,0.703155227647383,2.289985770079662,0,0.0,4.5656480434536045e-05,3.4441176899533885e-05,5.3787109998561676e-05,4.018123588668016e-05
circle,50,0.99,sampling_plus_direction_rss,1,0.033238516544514894,0.10395237305350238,0.553975275741915,1.7325395508917065,0,0.0,4.5656480434536045e-05,3.4441176899533885e-05,5.3787109998561676e-05,4.018123588668016e-05
circle,51,0.8,sampling_only,1,0.026573475905040174,0.04153253554462619,0.4428912650840029,0.6922089257437698,1,0.0,4.494169937240687e-05,3.430013696289139e-05,5.314970266564043e-05,4.005442375857662e-05
circle,51,0.8,sampling_plus_direction_additive,1,0.03619411603875557,0.13701594961152203,0.6032352673125928,2.283599160192034,0,0.0,4.494169937240687e-05,3.430013696289139e-05,5.314970266564043e-05,4.005442375857662e-05
circle,51,0.8,sampling_plus_direction_rss,1,0.028523936018459997,0.10827373074529989,0.47539893364099994,1.8045621790883315,1,0.0,4.494169937240687e-05,3.430013696289139e-05,5.314970266564043e-05,4.005442375857662e-05
circle,51,0.9,sampling_only,1,0.02764984794975281,0.04321483184511846,0.4608307991625468,0.720247197418641,1,0.0,4.494169937240687e-05,3.430013696289139e-05,5.314970266564043e-05,4.005442375857662e-05
circle,51,0.9,sampling_plus_direction_additive,1,0.037660176964560636,0.1425658497588951,0.6276696160760107,2.3760974959815853,0,0.0,4.494169937240687e-05,3.430013696289139e-05,5.314970266564043e-05,4.005442375857662e-05
circle,51,0.9,sampling_plus_direction_rss,1,0.029679312433843388,0.11265941282044308,0.49465520723072315,1.877656880340718,1,0.0,4.494169937240687e-05,3.430013696289139e-05,5.314970266564043e-05,4.005442375857662e-05
circle,51,0.95,sampling_only,1,0.028689452814392672,0.044839663543738355,0.47815754690654455,0.7473277257289727,1,0.0,4.494169937240687e-05,3.430013696289139e-05,5.314970266564043e-05,4.005442375857662e-05
circle,51,0.95,sampling_plus_direction_additive,1,0.03907615954958984,0.14792617402578453,0.6512693258264973,2.4654362337630755,0,0.0,4.494169937240687e-05,3.430013696289139e-05,5.314970266564043e-05,4.005442375857662e-05
circle,51,0.95,sampling_plus_direction_rss,1,0.030795223003820524,0.11689528687763295,0.513253716730342,1.9482547812938826,0,0.0,4.494169937240687e-05,3.430013696289139e-05,5.314970266564043e-05,4.005442375857662e-05
circle,51,0.99,sampling_only,1,0.030979782477121062,0.04841929303843072,0.5163297079520177,0.8069882173071787,1,0.0,4.494169937240687e-05,3.430013696289139e-05,5.314970266564043e-05,4.005442375857662e-05
circle,51,0.99,sampling_plus_direction_additive,1,0.04219567834630368,0.15973538162751372,0.7032613057717281,2.662256360458562,0,0.0,4.494169937240687e-05,3.430013696289139e-05,5.314970266564043e-05,4.005442375857662e-05
circle,51,0.99,sampling_plus_direction_rss,1,0.03325366001801839,0.1262272439805121,0.5542276669669732,2.103787399675202,0,0.0,4.494169937240687e-05,3.430013696289139e-05,5.314970266564043e-05,4.005442375857662e-05
circle,52,0.8,sampling_only,1,0.026588838408897048,0.04254491182689073,0.44314730681495085,0.7090818637815122,1,0.0,4.510581711554472e-05,3.3509356419738755e-05,5.248684915502357e-05,3.9355788007933094e-05
circle,52,0.8,sampling_plus_direction_additive,1,0.03578457609948198,0.07806857524522193,0.5964096016580329,1.3011429207536989,1,0.0,4.510581711554472e-05,3.3509356419738755e-05,5.248684915502357e-05,3.9355788007933094e-05
circle,52,0.8,sampling_plus_direction_rss,1,0.028313607106165345,0.05553405943676947,0.47189345176942243,0.9255676572794912,1,0.0,4.510581711554472e-05,3.3509356419738755e-05,5.248684915502357e-05,3.9355788007933094e-05
circle,52,0.9,sampling_only,1,0.027665832719576972,0.04426821493932035,0.46109721199294956,0.7378035823220058,1,0.0,4.510581711554472e-05,3.3509356419738755e-05,5.248684915502357e-05,3.9355788007933094e-05
circle,52,0.9,sampling_plus_direction_additive,1,0.03723404840348225,0.08123078226190218,0.6205674733913709,1.353846371031703,1,0.0,4.510581711554472e-05,3.3509356419738755e-05,5.248684915502357e-05,3.9355788007933094e-05
circle,52,0.9,sampling_plus_direction_rss,1,0.029460464042870154,0.057783494524627554,0.49100773404783593,0.963058242077126,1,0.0,4.510581711554472e-05,3.3509356419738755e-05,5.248684915502357e-05,3.9355788007933094e-05
circle,52,0.95,sampling_only,1,0.028706038594555106,0.0459326527215271,0.47843397657591846,0.7655442120254516,1,0.0,4.510581711554472e-05,3.3509356419738755e-05,5.248684915502357e-05,3.9355788007933094e-05
circle,52,0.95,sampling_plus_direction_additive,1,0.0386340090079977,0.08428497324882693,0.6439001501332949,1.4047495541471156,1,0.0,4.510581711554472e-05,3.3509356419738755e-05,5.248684915502357e-05,3.9355788007933094e-05
circle,52,0.95,sampling_plus_direction_rss,1,0.030568146146192143,0.059956092439554985,0.5094691024365358,0.9992682073259165,1,0.0,4.510581711554472e-05,3.3509356419738755e-05,5.248684915502357e-05,3.9355788007933094e-05
circle,52,0.99,sampling_only,1,0.030997692329392198,0.04959953747170049,0.51662820548987,0.8266589578616749,1,0.0,4.510581711554472e-05,3.3509356419738755e-05,5.248684915502357e-05,3.9355788007933094e-05
circle,52,0.99,sampling_plus_direction_additive,1,0.04171823014646232,0.09101359144879534,0.695303835774372,1.5168931908132557,1,0.0,4.510581711554472e-05,3.3509356419738755e-05,5.248684915502357e-05,3.9355788007933094e-05
circle,52,0.99,sampling_plus_direction_rss,1,0.03300845521399416,0.06474249313753934,0.550140920233236,1.0790415522923225,1,0.0,4.510581711554472e-05,3.3509356419738755e-05,5.248684915502357e-05,3.9355788007933094e-05
circle,53,0.8,sampling_only,1,0.026912770280769636,0.039306401357513676,0.4485461713461606,0.6551066892918946,1,0.0,4.627391713725108e-05,3.2846687840202775e-05,5.4265585773724295e-05,3.9009571803972436e-05
circle,53,0.8,sampling_plus_direction_additive,1,0.03577811433845908,0.06555954748668176,0.5963019056409847,1.0926591247780293,1,0.0,4.627391713725108e-05,3.2846687840202775e-05,5.4265585773724295e-05,3.9009571803972436e-05
circle,53,0.8,sampling_plus_direction_rss,1,0.028421092344672678,0.04717235814389113,0.4736848724112113,0.7862059690648523,1,0.0,4.627391713725108e-05,3.2846687840202775e-05,5.4265585773724295e-05,3.9009571803972436e-05
circle,53,0.9,sampling_only,1,0.02800288561530512,0.04089852696993527,0.46671476025508535,0.6816421161655878,1,0.0,4.627391713725108e-05,3.2846687840202775e-05,5.4265585773724295e-05,3.9009571803972436e-05
circle,53,0.9,sampling_plus_direction_additive,1,0.037227324905569924,0.06821507002467576,0.6204554150928321,1.1369178337445962,1,0.0,4.627391713725108e-05,3.2846687840202775e-05,5.4265585773724295e-05,3.9009571803972436e-05
circle,53,0.9,sampling_plus_direction_rss,1,0.029572303025176827,0.0490830983033908,0.49287171708628047,0.8180516383898466,1,0.0,4.627391713725108e-05,3.2846687840202775e-05,5.4265585773724295e-05,3.9009571803972436e-05
circle,53,0.95,sampling_only,1,0.029055764320552575,0.04243626806969887,0.48426273867587627,0.7072711344949812,1,0.0,4.627391713725108e-05,3.2846687840202775e-05,5.4265585773724295e-05,3.9009571803972436e-05
circle,53,0.95,sampling_plus_direction_additive,1,0.03862703271371739,0.0707798840796491,0.6437838785619565,1.1796647346608182,1,0.0,4.627391713725108e-05,3.2846687840202775e-05,5.4265585773724295e-05,3.9009571803972436e-05
circle,53,0.95,sampling_plus_direction_rss,1,0.030684190155241594,0.05092857057725398,0.5114031692540266,0.8488095096208997,1,0.0,4.627391713725108e-05,3.2846687840202775e-05,5.4265585773724295e-05,3.9009571803972436e-05
circle,53,0.99,sampling_only,1,0.031375337277455465,0.04582403026106302,0.5229222879575911,0.7637338376843837,1,0.0,4.627391713725108e-05,3.2846687840202775e-05,5.4265585773724295e-05,3.9009571803972436e-05
circle,53,0.99,sampling_plus_direction_additive,1,0.041710696922294586,0.07643036717114855,0.6951782820382432,1.273839452852476,1,0.0,4.627391713725108e-05,3.2846687840202775e-05,5.4265585773724295e-05,3.9009571803972436e-05
circle,53,0.99,sampling_plus_direction_rss,1,0.03313376322113473,0.05499428826898091,0.5522293870189122,0.9165714711496818,1,0.0,4.627391713725108e-05,3.2846687840202775e-05,5.4265585773724295e-05,3.9009571803972436e-05
circle,54,0.8,sampling_only,1,0.026773677515254037,0.0397076720369968,0.4462279585875673,0.6617945339499467,1,0.0,4.5630339934960885e-05,3.369580042901852e-05,5.194814449770189e-05,3.9499153720898785e-05
circle,54,0.8,sampling_plus_direction_additive,1,0.03602766539777782,0.09512034162693046,0.6004610899629637,1.5853390271155077,1,0.0,4.5630339934960885e-05,3.369580042901852e-05,5.194814449770189e-05,3.9499153720898785e-05
circle,54,0.8,sampling_plus_direction_rss,1,0.028570023853990628,0.070659544929023,0.4761670642331772,1.1776590821503834,1,0.0,4.5630339934960885e-05,3.369580042901852e-05,5.194814449770189e-05,3.9499153720898785e-05
circle,54,0.9,sampling_only,1,0.027858158827166447,0.041316051320684506,0.4643026471194408,0.6886008553447418,1,0.0,4.5630339934960885e-05,3.369580042901852e-05,5.194814449770189e-05,3.9499153720898785e-05
circle,54,0.9,sampling_plus_direction_additive,1,0.037486984156415395,0.09897323904150333,0.62478306927359,1.6495539840250557,1,0.0,4.5630339934960885e-05,3.369580042901852e-05,5.194814449770189e-05,3.9499153720898785e-05
circle,54,0.9,sampling_plus_direction_rss,1,0.02972726708039805,0.07352164543576518,0.4954544513399675,1.2253607572627532,1,0.0,4.5630339934960885e-05,3.369580042901852e-05,5.194814449770189e-05,3.9499153720898785e-05
circle,54,0.95,sampling_only,1,0.028905595959163078,0.042869490891808,0.481759932652718,0.7144915148634666,1,0.0,4.5630339934960885e-05,3.369580042901852e-05,5.194814449770189e-05,3.9499153720898785e-05
circle,54,0.95,sampling_plus_direction_additive,1,0.03889645487612817,0.10269452752611614,0.6482742479354695,1.7115754587686025,0,0.0,4.5630339934960885e-05,3.369580042901852e-05,5.194814449770189e-05,3.9499153720898785e-05
circle,54,0.95,sampling_plus_direction_rss,1,0.030844980694063925,0.07628598108022329,0.5140830115677321,1.2714330180037214,1,0.0,4.5630339934960885e-05,3.369580042901852e-05,5.194814449770189e-05,3.9499153720898785e-05
circle,54,0.99,sampling_only,1,0.031213180710688942,0.046291838025815234,0.5202196785114824,0.7715306337635872,1,0.0,4.5630339934960885e-05,3.369580042901852e-05,5.194814449770189e-05,3.9499153720898785e-05
circle,54,0.99,sampling_plus_direction_additive,1,0.04200162753153277,0.11089281294182635,0.7000271255255461,1.8482135490304392,0,0.0,4.5630339934960885e-05,3.369580042901852e-05,5.194814449770189e-05,3.9499153720898785e-05
circle,54,0.99,sampling_plus_direction_rss,1,0.03330738995250955,0.08237602561501206,0.5551231658751592,1.372933760250201,1,0.0,4.5630339934960885e-05,3.369580042901852e-05,5.194814449770189e-05,3.9499153720898785e-05
circle,55,0.8,sampling_only,1,0.027055646290514348,0.0386059746672658,0.45092743817523917,0.6434329111210967,1,0.0,4.666032421822887e-05,3.265901373142129e-05,5.417046727629225e-05,3.887955962224467e-05
circle,55,0.8,sampling_plus_direction_additive,1,0.03614356796921564,0.09922466727169832,0.6023927994869274,1.6537444545283053,1,0.0,4.666032421822887e-05,3.265901373142129e-05,5.417046727629225e-05,3.887955962224467e-05
circle,55,0.8,sampling_plus_direction_rss,1,0.02874043595591008,0.07489051159018391,0.4790072659318347,1.2481751931697318,1,0.0,4.666032421822887e-05,3.265901373142129e-05,5.417046727629225e-05,3.887955962224467e-05
circle,55,0.9,sampling_only,1,0.028151548889888606,0.040169729143316395,0.46919248149814347,0.66949548572194,1,0.0,4.666032421822887e-05,3.265901373142129e-05,5.417046727629225e-05,3.887955962224467e-05
circle,55,0.9,sampling_plus_direction_additive,1,0.03760758141996846,0.10324381246665988,0.626793023666141,1.7207302077776647,1,0.0,4.666032421822887e-05,3.265901373142129e-05,5.417046727629225e-05,3.887955962224467e-05
circle,55,0.9,sampling_plus_direction_rss,1,0.029904581810458523,0.07792398953555922,0.4984096968409754,1.2987331589259872,1,0.0,4.666032421822887e-05,3.265901373142129e-05,5.417046727629225e-05,3.887955962224467e-05
circle,55,0.95,sampling_only,1,0.029210017176088954,0.04168006822020924,0.4868336196014826,0.694667803670154,1,0.0,4.666032421822887e-05,3.265901373142129e-05,5.417046727629225e-05,3.887955962224467e-05
circle,55,0.95,sampling_plus_direction_additive,1,0.039021586468480425,0.10712566996834877,0.6503597744746737,1.7854278328058129,1,0.0,4.666032421822887e-05,3.265901373142129e-05,5.417046727629225e-05,3.887955962224467e-05
circle,55,0.95,sampling_plus_direction_rss,1,0.031028962269319286,0.08085384863426133,0.5171493711553214,1.3475641439043555,1,0.0,4.666032421822887e-05,3.265901373142129e-05,5.417046727629225e-05,3.887955962224467e-05
circle,55,0.99,sampling_only,1,0.03154190441074685,0.045007461642693695,0.5256984068457808,0.7501243607115616,1,0.0,4.666032421822887e-05,3.265901373142129e-05,5.417046727629225e-05,3.887955962224467e-05
circle,55,0.99,sampling_plus_direction_additive,1,0.04213674859979323,0.11567770130737363,0.7022791433298872,1.9279616884562274,0,0.0,4.666032421822887e-05,3.265901373142129e-05,5.417046727629225e-05,3.887955962224467e-05
circle,55,0.99,sampling_plus_direction_rss,1,0.03350605910169421,0.08730855409939658,0.5584343183615702,1.4551425683232764,1,0.0,4.666032421822887e-05,3.265901373142129e-05,5.417046727629225e-05,3.887955962224467e-05
circle,56,0.8,sampling_only,1,0.026514119277639324,0.03749788707534345,0.44190198796065544,0.6249647845890575,1,0.0,4.4646784365215925e-05,3.426890923266728e-05,5.2060461387231047e-05,3.996247515349839e-05
circle,56,0.8,sampling_plus_direction_additive,1,0.035944001631335654,0.07688297479207631,0.5990666938555943,1.281382913201272,1,0.0,4.4646784365215925e-05,3.426890923266728e-05,5.2060461387231047e-05,3.996247515349839e-05
circle,56,0.8,sampling_plus_direction_rss,1,0.02831682902021945,0.05467236541677421,0.47194715033699086,0.9112060902795702,1,0.0,4.4646784365215925e-05,3.426890923266728e-05,5.2060461387231047e-05,3.996247515349839e-05
circle,56,0.9,sampling_only,1,0.027588087052220687,0.039016757904583955,0.4598014508703448,0.6502792984097326,1,0.0,4.4646784365215925e-05,3.426890923266728e-05,5.2060461387231047e-05,3.996247515349839e-05
circle,56,0.9,sampling_plus_direction_additive,1,0.03739993154691501,0.07999715846440655,0.6233321924485835,1.333285974406776,1,0.0,4.4646784365215925e-05,3.426890923266728e-05,5.2060461387231047e-05,3.996247515349839e-05
circle,56,0.9,sampling_plus_direction_rss,1,0.029463816462178098,0.05688689715372956,0.4910636077029683,0.9481149525621594,1,0.0,4.4646784365215925e-05,3.426890923266728e-05,5.2060461387231047e-05,3.996247515349839e-05
circle,56,0.95,sampling_only,1,0.028625369772824323,0.040483746489613184,0.47708949621373875,0.6747291081602198,1,0.0,4.4646784365215925e-05,3.426890923266728e-05,5.2060461387231047e-05,3.996247515349839e-05
circle,56,0.95,sampling_plus_direction_additive,1,0.03880612918113087,0.0830049665090691,0.6467688196855145,1.3834161084844852,1,0.0,4.4646784365215925e-05,3.426890923266728e-05,5.2060461387231047e-05,3.996247515349839e-05
circle,56,0.95,sampling_plus_direction_rss,1,0.030571624612899237,0.05902578396145298,0.509527076881654,0.9837630660242164,1,0.0,4.4646784365215925e-05,3.426890923266728e-05,5.2060461387231047e-05,3.996247515349839e-05
circle,56,0.99,sampling_only,1,0.030910583573220615,0.043715635436516416,0.5151763928870102,0.7285939239419403,1,0.0,4.4646784365215925e-05,3.426890923266728e-05,5.2060461387231047e-05,3.996247515349839e-05
circle,56,0.99,sampling_plus_direction_additive,1,0.04190409097685483,0.0896313995114485,0.6984015162809138,1.4938566585241417,1,0.0,4.4646784365215925e-05,3.426890923266728e-05,5.2060461387231047e-05,3.996247515349839e-05
circle,56,0.99,sampling_plus_direction_rss,1,0.0330122113728389,0.06373791649138724,0.5502035228806483,1.0622986081897874,1,0.0,4.4646784365215925e-05,3.426890923266728e-05,5.2060461387231047e-05,3.996247515349839e-05
circle,57,0.8,sampling_only,0,0.02715462971759495,0.04071000757578889,0.4525771619599158,0.6785001262631482,1,0.003940515442430081,4.690005888549587e-05,3.340717281610803e-05,5.5114666085340836e-05,3.937533350870308e-05
